sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,errors
IBA-33450,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"iPro2 for iPhone X / 8 / 8+ / 7s / 7+ /6s / 6s+, 6 / 6+, 5 / 5s / 5c",,,,1,,"Catalog, Search",39.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltprod01-iba-33450prod02-iba-33450.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-iba-33450prod03-iba-33450.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-iba-33450prod05-iba-33450.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-iba-33450prod06-iba-33450.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-iba-33450prod08-iba-33450.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-iba-33450prod09-iba-33450.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-iba-33450prod01-iba-33450.jpg",",,,,,,",,,,,,,,,
IBT-33502,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Tablets",base,"TabDock 2 Headrest Viewer",,,,1,,"Catalog, Search",39.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltprod01-ibt-33502prod02-ibt-33502.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibt-33502prod03-ibt-33502.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibt-33502prod04-ibt-33502.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibt-33502prod05-ibt-33502.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibt-33502prod08-ibt-33502.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibt-33502prod09-ibt-33502.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibt-33502prod01-ibt-33502.jpg",",,,,,,",,,,,,,,,
IBUS-33816,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"Tripod miniPro + BT Selfie",,,,1,,"Catalog, Search",39.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltprod01-ibus-33816prod01-ibus-33816.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibus-33816prod02-ibus-33816.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibus-33816prod03-ibus-33816.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibus-33816prod04-ibus-33816.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibus-33816prod06-ibus-33816.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibus-33816prod07-ibus-33816.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibus-33816prod09-ibus-33816.jpg",",,,,,,",,,,,,,,,
IBU-33522,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"Tripod miniPro",,,,1,,"Catalog, Search",29.95,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33522prod02-ibu-33522.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33522prod03-ibu-33522.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33522prod04-ibu-33522.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33522prod05-ibu-33522.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33522prod06-ibu-33522.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33522prod07-ibu-33522.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33522prod08-ibu-33522.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33522prod09-ibu-33522.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33522prod01-ibu-33522.jpg",",,,,,,,,",,,,,,,,,
21133,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"iBOLT Tightening Ring",,,,1,,"Catalog, Search",5,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubibolt21133tightening-ring2.jpg,/h/t/http34.247.1.22tec_pacpubibolt21133tightening-ring3.jpg,/h/t/http34.247.1.22tec_pacpubibolt21133tightening-ring4.jpg,/h/t/http34.247.1.22tec_pacpubibolt21133tightening-ring5.jpg,/h/t/http34.247.1.22tec_pacpubibolt21133tightening-ring1.jpg",",,,,",,,,,,,,,
22102,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"Vent Mount for Phone Holders",,,,1,,"Catalog, Search",5.98,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/t/http34.247.1.22tec_pacpubibolt22102vent-mount.jpg,,,,,,,,,,
21192,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"Dash Discs",,,,1,,"Catalog, Search",7.99,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubibolt21192apvhb013_800px.jpg,/h/t/http34.247.1.22tec_pacpubibolt21192apvhb013_adhesive_800px.jpg",",",,,,,,,,,
22109,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"ROK II Suction Mount",,,,1,,"Catalog, Search",14.99,9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubibolt22109rok2.jpg,/h/t/http34.247.1.22tec_pacpubibolt22109rok2.png",",",,,,,,,,,
21182,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"6ft(2m) Micro USB to USB Charging Cable",,,,1,,"Catalog, Search",7.95,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/t/http34.247.1.22tec_pacpubibolt21182.jpg,,,,,,,,,,
21196,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"sPro2 Holder",,,,1,,"Catalog, Search",15,11.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubibolt21196prod02-21196.jpg,/h/t/http34.247.1.22tec_pacpubibolt21196prod03-21196.jpg,/h/t/http34.247.1.22tec_pacpubibolt21196prod04-21196.jpg,/h/t/http34.247.1.22tec_pacpubibolt21196prod05-21196.jpg,/h/t/http34.247.1.22tec_pacpubibolt21196prod06-21196.jpg,/h/t/http34.247.1.22tec_pacpubibolt21196prod07-21196.jpg,/h/t/http34.247.1.22tec_pacpubibolt21196prod08-21196.jpg,/h/t/http34.247.1.22tec_pacpubibolt21196prod01-21196.jpg",",,,,,,,",,,,,,,,,
21162,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"xProDock Holder",,,,1,,"Catalog, Search",15,11.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubibolt21162prod02-21162.jpg,/h/t/http34.247.1.22tec_pacpubibolt21162prod03-21162.jpg,/h/t/http34.247.1.22tec_pacpubibolt21162prod04-21162.jpg,/h/t/http34.247.1.22tec_pacpubibolt21162prod05-21162.jpg,/h/t/http34.247.1.22tec_pacpubibolt21162prod01-21162.jpg",",,,,",,,,,,,,,
DK-21199,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"miniPro Holder",,,,1,,"Catalog, Search",10,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/m/i/minipro-holder.jpg,,,,,,,,,,
21501,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"Dock'n Drive NFC Tags",,,,1,,"Catalog, Search",7.45,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/d/d/dd-tag.jpg,,,,,,,,,,
IBPB-33831,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"UNS Universal Charging Arm with 2 meter microUSB Charging Cable",,,,1,,"Catalog, Search",9.95,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/u/s/usb-uns.jpg,/u/s/usb-micro-charging_1.jpg,/c/h/charging-arm-uns.jpg",",,",,,,,,,,,
IBPB-33834,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"Charging Arm for HTC Phones with 2 meter microUSB Charging Cable",,,,1,,"Catalog, Search",9.95,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/htc-usb.jpg,/u/s/usb-micro-charging_3.jpg,/c/h/charging-arms-htc_1.jpg,/h/t/htc-back.jpg",",,,",,,,,,,,,
IBPB-33835,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"miniBall mount and Vent mount",,,,1,,"Catalog, Search",9.95,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/m/i/miniball-vent.jpg,/v/e/vent-example.jpg,/m/i/miniball-connection.jpg,/v/e/vent-mount-in-use.jpg,/m/i/miniball-lifestyle.jpg",",,,,",,,,,,,,,
IBPB-33837,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"xProdock Upgrade Kit w/Bluetooth",,,,1,,"Catalog, Search",34.95,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/x/p/xprodock-upgrade-kit.jpg,/s/a/samsung-charge-arm_1.jpg,/u/s/usb-micro-charging_4.jpg",",,",,,,,,,,,
IBPB-33836,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"xProdock Upgrade Kit",,,,1,,"Catalog, Search",12.95,9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/x/p/xprodock-upgrade.jpg,,,,,,,,,,
IBMM-33551,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"magDock 360",,,,1,,"Catalog, Search",19.95,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltibmm-33551prod02-ibmm-33551.jpg,/h/t/http34.247.1.22tec_pacpubiboltibmm-33551prod03-ibmm-33551.jpg,/h/t/http34.247.1.22tec_pacpubiboltibmm-33551prod04-ibmm-33551.jpg,/h/t/http34.247.1.22tec_pacpubiboltibmm-33551prod05-ibmm-33551.jpg,/h/t/http34.247.1.22tec_pacpubiboltibmm-33551prod06-ibmm-33551.jpg,/h/t/http34.247.1.22tec_pacpubiboltibmm-33551prod09-ibmm-33551.jpg,/h/t/http34.247.1.22tec_pacpubiboltibmm-33551prod01-ibmm-33551.jpg",",,,,,,",,,,,,,,,
IBXC-33627,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"xProDock 2 Connect Kit",,,,1,,"Catalog, Search",39.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltprod02-ibxc-33627prod02-ibxc-33627.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibxc-33627prod03-ibxc-33627.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibxc-33627prod04-ibxc-33627.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibxc-33627prod05-ibxc-33627.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibxc-33627prod07-ibxc-33627.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibxc-33627prod01-ibxc-33627.jpg",",,,,,",,,,,,,,,
21184,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"UNS Charging arm",,,,1,,"Catalog, Search",4.95,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubibolt21184prod02-21184.jpg,/h/t/http34.247.1.22tec_pacpubibolt21184prod01-21184.jpg",",",,,,,,,,,
IBU-33526,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"Sonic Shutter Remote",,,,1,,"Catalog, Search",14.95,9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltibu-33526prod02-ibu-33526.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33526prod03-ibu-33526.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33526prod04-ibu-33526.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33526prod05-ibu-33526.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33526prod06-ibu-33526.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33526prod01-ibu-33526.jpg",",,,,,",,,,,,,,,
IBM-33751,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"mPro NFC Android Charging Mount",,,,1,,"Catalog, Search",39.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltprod02-ibm-33751prod02-ibm-33751.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibm-33751prod03-ibm-33751.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibm-33751prod04-ibm-33751.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibm-33751prod05-ibm-33751.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibm-33751prod07-ibm-33751.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibm-33751prod09-ibm-33751.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibm-33751prod01-ibm-33751.jpg",",,,,,,",,,,,,,,,
21220,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"iPro2 Holder with Integrated Lightning Cable",,,,1,,"Catalog, Search",24.95,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/i/p/ipro2-holder.jpg,/i/p/ipro2-window_2.jpg,/i/p/ipro2-dash_2.jpg,/i/p/ipro2-lifestyle_2.jpg",",,,",,,,,,,,,
21224,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"xProDock Connect Holder for NFC enabled Phones",,,,1,,"Catalog, Search",14.95,12.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/x/p/xpro-nfc.jpg,/x/p/xpro2life1.jpg",",",,,,,,,,,
IBBZ-33752,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"xProDock NFC Bizmount",,,,1,,"Catalog, Search",39.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltibbz-33752prod02-ibbz-33752.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33752prod03-ibbz-33752.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33752prod04-ibbz-33752.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33752prod05-ibbz-33752.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33752prod01-ibbz-33752.jpg",",,,,",,,,,,,,,
IBBZ-33753,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"iPro2 Bizmount",,,,1,,"Catalog, Search",49.95,39.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltibbz-33753prod02-ibbz-33753.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33753prod03-ibbz-33753.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33753prod04-ibbz-33753.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33753prod05-ibbz-33753.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33753prod06-ibbz-33753.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33753prod01-ibbz-33753.jpg",",,,,,",,,,,,,,,
IBBZ-33754,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Tablets",base,"TabDock Bizmount",,,,1,,"Catalog, Search",39.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltibbz-33754prod02-ibbz-33754.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33754prod03-ibbz-33754.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33754prod04-ibbz-33754.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33754prod05-ibbz-33754.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33754prod06-ibbz-33754.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33754prod01-ibbz-33754.jpg",",,,,,",,,,,,,,,
21232,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"mProNFC Holder",,,,1,,"Catalog, Search",19.95,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/m/p/mpro-nfc.jpg,/m/p/mpro2life2.jpg,/m/p/mpro2life1.jpg,/m/p/mpro2life3.jpg",",,,",,,,,,,,,
22112,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"ROK 3 Suction Mount",,,,1,,"Catalog, Search",14.99,11.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubibolt22112prod02-22112.jpg,/h/t/http34.247.1.22tec_pacpubibolt22112prod03-22112.jpg,/h/t/http34.247.1.22tec_pacpubibolt22112prod04-22112.jpg,/h/t/http34.247.1.22tec_pacpubibolt22112prod01-22112.jpg",",,,",,,,,,,,,
IBC-33761,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"cPro NFC Combo Car Dock",,,,1,,"Catalog, Search",39.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltprod02-ibc-33761prod04-ibc-33761.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibc-33761prod05-ibc-33761.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibc-33761prod06-ibc-33761.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod02-ibc-33761prod01-ibc-33761.jpg",",,,",,,,,,,,,
IBT-33501,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Tablets",base,"TabDock 2 Drive",,,,1,,"Catalog, Search",39.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltibt-33501prod02-ibt-33501.jpg,/h/t/http34.247.1.22tec_pacpubiboltibt-33501prod03-ibt-33501.jpg,/h/t/http34.247.1.22tec_pacpubiboltibt-33501prod04-ibt-33501.jpg,/h/t/http34.247.1.22tec_pacpubiboltibt-33501prod05-ibt-33501.jpg,/h/t/http34.247.1.22tec_pacpubiboltibt-33501prod07-ibt-33501.jpg,/h/t/http34.247.1.22tec_pacpubiboltibt-33501prod01-ibt-33501.jpg",",,,,,",,,,,,,,,
IBU-33426,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"MiniPro Phone Holder with Tripod Adapter",,,,1,,"Catalog, Search",13.95,9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/m/i/minipro-and-l-joint-3.jpg,/m/i/minipro-and-l-joint.jpg,/m/i/minipro-and-l-joint-4.jpg,/m/i/minipro-and-l-joint-2.jpg",",,,",,,,,,,,,
IBU-33427,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"miniPro AMPS",,,,1,,"Catalog, Search",15.95,11.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltibu-33427prod01-ibu-33427.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33427prod02-ibu-33427.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33427prod03-ibu-33427.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33427prod04-ibu-33427.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33427prod05-ibu-33427.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33427prod06-ibu-33427.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33427ibu-33427.jpg",",,,,,,",,,,,,,,,
IBXV-33811,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"xProDock Music and Charge kit",,,,1,,"Catalog, Search",39.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/x/p/xpro_music.jpg,/m/u/music_streamer_in_car.jpg,/m/u/music_streamer_main.jpg,/x/p/xpro-music-and-charge.jpg,/m/u/music_streamer.jpg",",,,,",,,,,,,,,
IBAV-33814,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"xProDock Charge and Sync",,,,1,,"Catalog, Search",45.95,34.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/x/p/xpro.jpg,/x/p/xpro-side.jpg,/x/p/xprodock-icharge.jpg,/x/p/xpro-life-style.jpg,/i/b/ibolt-lightning-cable.jpg",",,,,",,,,,,,,,
IBBZ-33763,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Tablets",base,"TabDock FlexPro Clamp",,,,1,,"Catalog, Search",39.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltibbz-33763prod02-ibbz-33763.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33763prod05-ibbz-33763.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33763prod06-ibbz-33763.jpg,/h/t/http34.247.1.22tec_pacpubiboltibbz-33763prod01-ibbz-33763.jpg",",,,",,,,,,,,,
IBXV-33819,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Tablets",base,"xProDock Fleet Android",,,,1,,"Catalog, Search",69.95,54.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltibxv-33819prod02-ibxv-33819.jpg,/h/t/http34.247.1.22tec_pacpubiboltibxv-33819prod03-ibxv-33819.jpg,/h/t/http34.247.1.22tec_pacpubiboltibxv-33819prod04-ibxv-33819.jpg,/h/t/http34.247.1.22tec_pacpubiboltibxv-33819prod05-ibxv-33819.jpg,/h/t/http34.247.1.22tec_pacpubiboltibxv-33819prod01-ibxv-33819.jpg",",,,,",,,,,,,,,
